N,P,K,temperature,humidity,ph,rainfall,label
65.57943838938793,53.52809067793562,34.42918669658371,25.70790631086273,56.94560783448905,6.659967574856262,78.07422939797618,maize
23.985706904666017,62.72924000957301,13.10492510780703,28.295580456025192,78.37958651000797,6.869942613363767,51.344404398341624,mungbean
107.62490968325366,60.537379885032806,66.02426093008414,38.345311188574975,73.21303711968139,7.351766434826033,65.04014085689928,muskmelon
127.70129726148431,34.03305388224366,22.48488970929203,29.739448406672217,74.13311623038516,6.413271719312016,89.49869494140844,cotton
34.088568268919175,32.150958171777525,58.714714045250545,39.52892439001643,67.05225028121926,5.992763581506795,106.67158842024698,pomegranate
23.13893004007543,79.50383098053123,27.449338956513465,32.779652754020496,46.49157318330558,4.048662952689658,64.31647077775791,mothbeans
20.341555659908316,29.070155020333125,163.53373029826446,0.7000960457777872,68.15304866711452,5.895744829847354,129.86721573875496,apple
24.59687383585694,78.87371899350455,54.75403007204656,27.467263456576816,56.03978700247255,5.050487307710832,41.10186040866296,pigeonpeas
115.70922973085665,46.60113569249316,35.0939741765462,27.520219883179607,86.47041927920387,6.3538815659936745,225.68625622777054,sugarcane
19.785551838337277,78.04587157790307,15.480844381341484,29.046188283521758,70.19785151461744,7.0630269481496235,91.66700832063705,mungbean
14.536157279977079,57.5272469009889,38.26700328927535,29.982587830925986,61.02425254005221,7.030632599050772,95.76420903094923,mango
32.63283404101181,18.01532852156032,13.005317136010577,29.53776567996406,92.28106985681978,5.249228415415042,271.5311976483655,coconut
52.02192105069324,75.74736757572224,27.20975961859963,34.388022531116164,72.3014668003702,5.726189223748527,133.59491109115683,blackgram
97.32320814408524,67.68167974236016,76.17701369268602,25.1696671078574,75.38710752286846,5.52027997376742,162.23153564542642,banana
17.246284381479335,54.5229762578744,12.223575231578742,25.45164789699025,69.3746705364292,6.598659287518412,63.68803196918277,mungbean
114.3752748312622,39.981847993980246,28.158491783858928,27.112779149015566,68.4921952735162,7.053421113910362,53.26830787821926,maize
15.540983123629093,69.32589214472347,50.29222381339501,30.54998964616643,63.48207131080575,6.86537625956697,33.542097098526334,pigeonpeas
136.73705728581635,58.52785783507645,37.31367758114962,29.64257507090654,84.68872714646949,5.5020027665246,184.61110432502767,sugarcane
24.169580413285694,42.66981117890726,60.4539862481157,24.299626913195443,47.3593149395794,6.948687295160451,40.57653691143721,pomegranate
80.86855247413158,67.12064610236254,62.62927855983165,14.00542405254132,66.35889959065474,7.196139032410392,115.84518346584255,wheat
105.42581287810452,30.678733204119215,24.455203449310424,22.754071980376068,75.35959801672703,6.191061747229987,119.84030726477226,coffee
12.345305940958028,12.606478934046564,13.981646256559156,24.692580708536912,52.56174095459154,7.293651195211735,196.1499679237147,orange
113.81367808979552,40.06831362809528,49.355764051674214,36.13498390872305,82.52924653975649,6.45411352323078,184.31091916038565,sugarcane
24.13670313889133,25.56492038460121,52.30569573372634,31.842260338462182,44.966058780815985,6.10409855480045,64.04014116136452,pomegranate
35.626667035676284,28.74125272488984,2.9187333170275087,35.138017671762874,87.39552682310307,6.6935660543376585,220.14795489007867,coconut
12.668684881008643,10.326326706339133,1.5098926786973355,31.331122590128736,83.4494212310155,5.296267844032766,230.76599276553554,coconut
31.260925181322683,28.616153446895236,14.915006243717757,24.42397875302448,60.98178338961779,7.236141735726561,100.53241905710642,orange
89.55750625745155,30.34060934302257,44.05981925982379,22.731942583863887,81.78226874402108,5.617526246777105,247.38154531740952,rice
27.858746100556132,95.18831929616212,59.19212652416618,22.406542370589925,61.71921964413017,6.207906892834688,111.16420474391589,kidneybeans
6.223612975400314,68.40050629010875,11.133526654367389,27.5973820579085,40.139334492549665,7.747337311302663,51.51276266914247,lentil
49.80387670114545,88.58888807237705,106.49763153840546,25.249149156335847,29.819116991145044,6.97706368443048,122.15071095843575,chickpea
113.52636805604347,81.00808800923188,48.33307787440159,30.395014593495638,83.32623902156476,6.242457564213557,121.98829897073492,banana
112.80474525368749,56.03509476188776,35.98873359654006,21.892005037384507,64.99005739174594,6.83897391039638,99.70696806105838,maize
30.872391050799823,65.92916772651321,20.011445454273787,27.8566925280147,43.08498448192472,6.105945812092202,89.89218389378198,lentil
87.30129838150887,63.01436692516394,42.87187107907998,28.586995026947108,85.37162661826405,6.226272430003187,253.85314592316212,jute
2.196195636430973,26.935659161193406,35.65130659311002,34.86215533976406,82.7606155223217,5.591852697960577,243.40958774142095,coconut
8.56028452695497,19.021060865047733,12.727008380348126,26.267254890195428,94.50477527042057,5.3201482109734615,257.46516749147906,coconut
77.76414227626475,61.27487066020066,56.20855586211646,37.942395706378946,81.65428898689363,6.812473821044172,199.0411536505013,jute
109.08651238960553,49.23044697555406,46.22770391023732,27.610633328832883,66.35394449644508,7.085079535242674,51.214437787007085,watermelon
133.7084760864222,39.400437527554296,34.72331179440018,38.269954316971756,63.014522587295886,7.801874916479663,112.824527554847,cotton
97.70309383731262,21.450881331463425,44.61462753440824,25.74243054235243,69.70001158574071,6.176551444469195,219.9675046668675,coffee
55.92597974091626,78.99839101015715,97.40266409264451,26.03126428133016,82.68485234612402,5.993379667316087,150.83116942766947,papaya
28.31577803154506,71.99965882214845,21.94133802918676,26.16421408941246,72.3828038658268,6.506088610118085,98.61802728717723,kidneybeans
106.32074857859942,31.086696849022392,21.95613773781476,23.567176521747992,82.27660617584681,6.5774035959054284,74.89062540171452,maize
70.63137170862898,72.06005511064662,85.82381313210834,30.797405842958707,75.28157292345492,6.44901555226204,197.6013925598794,papaya
74.54458394490482,33.445104742176106,48.31860127324897,25.752197192123326,88.71857332133918,5.654362715274202,222.17101527822263,rice
94.76544775236817,30.715770019791343,30.322748535483264,21.76706988496316,66.01662208560734,6.439957313363507,175.82811875852354,coffee
95.26465996436539,43.25703616697168,30.277732484333953,23.15969540306451,59.80040211850092,6.073010509648482,240.7096209352197,coffee
93.92436940062521,77.88645851600991,56.54565353088013,34.60787068721184,75.54929359449908,6.2816160421056315,294.5040480669057,jute
5.1638539943853345,58.26047026887161,25.433892323385187,30.982385947897235,41.88625302925495,4.784384152130425,148.32576109615698,mothbeans
32.45658473922359,66.11555382579185,53.791614411582465,17.936626671197043,77.96846432212342,5.875856937133221,104.03285839642452,kidneybeans
25.129552595024027,97.0490980082332,34.12617609130152,28.257118835604338,69.44624179132938,5.498309647376434,34.56786323875042,pigeonpeas
72.0090146546886,46.69930329036279,44.18271361337601,19.54645374315455,61.19427179460703,6.047379217238463,143.62122462436898,wheat
48.979220049309134,62.73812677704171,103.7045574984576,17.53929315409184,55.11941935796024,6.146401439782015,107.94615787301603,chickpea
24.20235551880429,105.23492772099675,204.85058443209215,8.747381703527179,79.08092216008065,6.288035149575022,79.7214113845096,grapes
3.477582427690167,14.459000171155072,13.761171329581511,20.700483810991095,76.3313513370463,6.395709112419536,101.2069935300618,orange
38.09965201737298,33.39878197924743,36.11604044653484,35.0307071554348,86.88738695563868,5.503576906693769,174.06403509010443,coconut
79.57570149626355,69.66565807344169,44.77707212259892,31.281351223077692,86.76460842163601,6.361403779067186,278.96920122174686,jute
28.84543414396174,40.20924867674262,12.67749254909752,11.416305824954161,52.78454645352171,7.89168881812543,45.24103239729172,lentil
84.50436917396883,77.35949674050468,47.343185094205836,28.791487899267462,72.19909580654911,6.574746702838689,67.67977354387334,muskmelon
34.14519714111828,14.838554562384731,27.52584697047875,10.476085231857295,79.2981851653492,7.39966983175298,165.71976616400622,orange
95.3392449030017,46.08912855667467,66.66835421585827,29.26432433643189,77.57334812793142,6.880151861766887,46.74378925417215,muskmelon
11.44240206637142,20.673470709379966,10.53454475992317,25.35783483646594,88.98648987654128,5.177859045510048,111.63355174418494,coconut
115.7403988557327,40.27156891609588,53.28002808470717,35.91107468540086,64.55940547422153,5.760635976182582,60.737622222169534,watermelon
13.909591291837028,55.994347805488616,27.216136524915022,39.04810657297507,49.04278110244895,5.071082996734065,148.24473570470747,mothbeans
106.03886980874178,42.98068279199717,56.70834267891904,25.169361456418404,68.20999154764372,7.460010926393634,75.77551451396212,watermelon
32.90827568141738,99.91538832913842,33.94023199326364,34.993959360309525,60.92904468497993,6.7284661130375465,52.80849163914992,pigeonpeas
97.93834983561476,49.00589132282684,46.073240522242756,23.17376701070731,92.52953743383857,5.820780064971736,177.97777655997814,rice
113.4447446218017,50.598682462217724,57.94530366470937,33.06538192886457,79.90874162301898,7.175957775758384,43.688436972695364,muskmelon
26.71440888958722,61.14212102074168,33.28418211074566,19.63132749602586,63.92466933139052,7.191615064779939,52.01822683223503,lentil
31.615119981113182,133.37578580463205,203.3761541878102,14.99998759806292,65.57443140830054,5.626110141678625,62.9857013417881,grapes
30.51263829199008,84.98957839625832,50.30107976531378,27.615414566361174,72.8543929062759,6.031007414771864,119.80358406346399,kidneybeans
104.88667696694431,83.40881317563822,51.235330922703994,36.56354722256499,79.56165011014255,5.949725410592106,154.37624559186557,banana
33.839850441134885,90.11794398652442,26.05928452119833,21.00884035979717,64.48452483051233,6.033531084841561,79.3267557581483,kidneybeans
35.35321897016236,60.10771530632272,23.617988852289713,30.303159823705855,69.94490960379126,6.2404388312126615,139.27933564206597,mungbean
34.03121530522728,50.28024928889729,28.141839123160395,33.47567668838044,50.66653685505873,5.478470513262955,54.160323335532134,mothbeans
125.71527640234831,50.82451720529493,27.816368828626324,28.8849708271477,56.379331291132885,5.873016580037337,102.55249617370134,cotton
125.04937285684255,44.66693495377354,25.044470016358105,39.90157422239517,76.4094428644678,7.171493107950768,139.7128305655196,cotton
97.30219513677248,44.74575062966321,58.0124826900441,33.89026387385946,80.63144305373463,6.032659060784496,221.33942877330125,jute
128.40971194493247,39.43050339551245,26.779197473320366,37.146190363367545,63.777955915196415,6.587156183715972,129.18974261504198,cotton
89.25427162040306,31.344544007331304,21.879596103660635,28.877249440132932,59.17736113352785,6.564841364550434,70.55478013003533,maize
32.082502372432124,61.558035861649344,32.79991474992906,16.281908835434397,53.615597670551566,7.189936714682941,98.175840850128,lentil
97.69574962992775,41.842766787018704,61.7551168464447,30.07831041155577,74.20304800782147,6.919755541114675,72.12806574906921,muskmelon
16.59390426242183,25.357218462517107,10.810183458826437,13.072779563556125,58.122823716802486,6.60292788692283,184.57448783257632,orange
65.90313963227436,98.65105007589584,105.72627846402035,29.803152704125807,31.62371672022586,5.67099670484766,83.19284344669778,chickpea
22.815493014701232,36.25416844382585,31.36247119313915,31.960253894603454,84.72584744911399,6.08376034655244,118.24896826085107,coconut
25.991629100504987,43.36440397238743,23.626517122086263,33.08854585490822,53.07130305362204,3.9376073808616883,68.5223330830938,mothbeans
113.30447093304525,44.12496694951652,45.992695506191005,15.775025229480567,72.30126382599363,6.069993688360881,162.37278520276163,coffee
68.39218853089488,97.52960065379692,62.230813702613304,36.19196467357963,83.02038965360205,5.902835710930962,177.66068397963906,papaya
111.05565474610904,83.83707248466935,65.7746280197027,34.120157165096096,76.76968499155538,6.333209456910263,170.5619804180144,banana
61.76720463767815,77.17349349906816,74.85769079414358,27.021786773761573,82.40188696251327,5.753655850630977,112.61357862957652,papaya
97.21265712169563,50.988201312285746,75.51006098686753,25.608785682020425,87.41182482019377,7.2494912078295,37.854242986448924,muskmelon
102.7946872333797,52.82355145850693,46.83831592708489,32.02257333940929,87.40693394546587,6.022732829381994,214.13115275378243,rice
24.26878319128928,22.53567634103689,22.76006470432496,25.71803467563955,72.14912925593445,7.479621027724333,173.2290567425696,orange
74.88693020987589,66.46669038516757,34.23670630119449,32.42140641891319,73.70540710766647,6.2786430631150365,182.80647004853748,jute
123.26489171956774,43.09842569306298,37.40266504008363,31.717079007941482,83.96940634393313,5.564992131945704,152.95755874004536,sugarcane
9.692424255497908,16.562713030712658,9.30920967480214,29.861585444300566,93.08698284887808,6.424126842818342,215.99239610702222,coconut
136.2878012282332,50.12196935717502,29.011015774510998,25.775831507415695,63.411666314192765,6.812788196644238,181.0389053331738,cotton
34.25197306864468,29.624387532469576,38.667465748215704,22.07336255394895,40.0047323373417,6.577356992471927,47.776804619219334,pomegranate
87.5950131638368,21.168735390453925,31.754326838515148,25.431223197867215,63.531111243943016,6.222091703439183,201.3380160351158,coffee
53.38941306317116,84.77442295888252,84.93177947159779,35.559038609917465,82.3130463505127,6.872329225182256,148.91965179806155,papaya
5.509132060685644,24.486648828925826,6.661823543752052,30.458077400585907,88.85174633516706,5.596083396693829,107.01298980374374,coconut
29.45119595133686,21.42679056906154,11.335005097015138,12.911138102117786,73.8589831017581,6.41246878796046,107.96451290347659,orange
135.60860010544698,38.622287893967396,24.194649693903823,24.929471233285597,53.34536636963829,6.934896185967122,97.46297474191601,cotton
37.031628000344746,138.87053303342515,202.03386874286002,33.92028126604387,59.3162846616934,5.5086190025917805,51.99729325780281,grapes
26.76320067449133,37.69337979740148,32.923501160275215,22.671563619896098,87.0662427605677,5.795906112402667,162.02944421816042,coconut
65.13303448755057,63.1397003291732,50.80266384168927,34.10794945312787,85.06944221319193,6.872859421565664,224.99384879471825,jute
32.477690052072205,72.53049205402617,32.85434309491116,32.78624861337108,57.29355505171301,6.278022252809752,52.3806043258343,mothbeans
18.162212904381967,42.048396009745154,60.86672425242983,40.06873509390798,55.9960199310712,5.6500970073498,81.20822820352112,pomegranate
85.92461297665176,47.57619958777809,38.38818747483576,29.316910052936493,62.220781354975145,5.743002752601836,59.873524492996864,maize
1.313417163355104,58.73638180097435,37.70565658193801,31.147034529145266,58.64900842161286,5.391825414951828,143.41553437930065,mothbeans
83.07032247554952,20.125623308838737,40.113030013907526,23.343653718418658,65.2697202499903,6.244822038016016,162.31645008881344,coffee
84.5297380655928,32.80748863199218,74.4737529317932,31.633757083102818,89.83692770053574,6.858343399075986,44.44449443262687,watermelon
6.8404341767291355,27.03474243532575,37.48692459707788,36.55929696274501,54.23117919923857,6.026715535835218,65.27697484385268,pomegranate
34.64004481057556,96.01504089390397,28.741938460822517,31.258943068100674,51.76404487308326,7.473870298237193,63.51829710821771,pigeonpeas
50.63896258616448,73.10702366349503,77.45720076207256,39.236686853323704,94.96543297910962,5.85311087326229,172.69798713458152,papaya
65.30955012311517,35.87948587257436,31.35681866731614,26.229294299922437,85.83015934534222,5.771349031773896,274.3106263727894,rice
100.72026222401819,58.88431071222078,33.16677480175808,28.87601752617813,74.8818399457654,6.419346636512846,182.1855375392579,cotton
135.27711033218577,42.82469063761845,19.055835144561982,24.201720319612143,66.79267050915148,6.960279168669888,160.7095071316822,cotton
134.50561884596715,35.3776683572337,44.00010445291044,32.18519198434109,74.91384204974908,5.263430057158187,229.79436383633686,sugarcane
112.6320324487865,55.69780429690542,72.66397757886308,16.587023628553276,51.30833288274722,6.69401967850441,80.13778741641421,wheat
49.6507408921527,72.29248170993588,20.198669818136686,35.86701294936157,75.16891913999729,5.981882760120869,60.30191944422061,blackgram
119.81245511075684,60.0878004132497,63.81540069280175,11.006147160826412,62.498814111975335,6.314858389643379,139.80542894407137,wheat
0.5979988441695561,35.60075604595059,9.798140334638244,33.675194039147534,92.16523062398105,6.717972782064233,298.31884713283335,coconut
104.38020489797724,74.71328897283826,56.62644006001797,35.31265182750042,79.64759657291518,6.44304881063762,117.96338263721407,banana
38.72290011638714,40.119447721567404,190.5581301939566,0.7878119716617631,64.03578387902479,6.146621133657556,183.0032683628075,apple
0.9950352805842178,25.073422440646628,65.83195430035366,24.59128511560759,48.19244350963955,5.953933427622833,82.86193693928456,pomegranate
104.18665413748337,77.37468059076059,77.02274051627106,16.76259057106198,43.39714137522266,7.477261798443502,133.88980864459342,wheat
9.379360271326798,29.225921132496357,177.59143667670844,15.16259624766613,57.71355511996084,6.44865408090299,116.97584982071359,apple
14.889811807442857,28.826578180314492,22.192270330957918,28.76602349546846,88.48627346336873,5.730902969306547,287.22926708642257,coconut
36.38692297443542,96.44340526296195,52.52347856455279,19.576637853181232,67.59929037336903,6.872222723786842,79.239883573371,kidneybeans
37.61588135782177,20.42665530248407,192.66732488043618,20.723794811107638,73.17567775287634,5.66883360665257,182.18014592542005,apple
33.52391492713078,138.63700481421242,204.8136629193057,29.363801996681108,60.52303970082871,5.605650345448931,131.2850971536758,grapes
35.20525413734567,35.510140376559455,38.306538992358924,35.883287356267004,80.03211379018212,5.760482332826781,263.7085159811006,coconut
16.669962424962126,30.29182288284772,9.080051973536825,25.540425457058944,82.4212548153136,5.7439895195783235,269.40240707781675,coconut
72.94121649941965,66.60223956026525,46.6973528550646,29.455502030562794,72.69152534208216,6.094418897660481,274.7277499668335,jute
21.684260223541965,144.3059153369251,203.33203652347459,17.703738327756362,72.57425182645733,5.609482366068994,146.58366688075836,grapes
45.9496603948599,83.07158833988944,121.75880188196841,16.143773465193803,65.64206477672758,7.839297592241607,144.83302422107954,chickpea
2.895055727764899,48.1652656628429,161.16277005346805,22.135386611606034,62.77679465110045,6.485524133255218,155.40583834602108,apple
33.770243768191264,62.9595553680762,28.131582217438247,16.393495717411792,51.89503192709093,5.901627498309312,94.31393805962219,kidneybeans
64.23497272852518,54.19590733946216,42.39517551623159,33.78569802635296,83.16319648595147,6.070108139641257,209.28889731467368,jute
101.42368971776192,31.179364195232967,53.98231196727128,30.1627050633818,81.22638547923307,6.373578624106777,288.130860079772,rice
26.707523689998958,94.32054630273308,33.69527064036753,24.79987385098762,69.54597821034528,7.277839425325208,32.029492149928586,pigeonpeas
42.92926017108935,83.99471892620188,106.8548969129769,22.74349646903744,63.023760806055456,6.072738482599618,65.708258407792,chickpea
26.249119616352267,25.401649513616466,63.45892766663885,40.7989202239729,64.16910775824755,6.0663181344933355,95.20805004619969,pomegranate
36.443658116334674,91.14608604299637,55.59989930324528,28.92198279023166,57.14366214283248,6.135786841253908,60.8777123523042,kidneybeans
26.748295732117477,73.06813594782834,34.93404296211088,28.666550612265723,70.95474888648548,6.283217702740071,141.52518840307584,mungbean
15.651074216277824,56.80538216732401,39.378034342280756,36.80832939765438,54.383438456842505,5.188106016113203,147.46092108632416,mothbeans
97.53262914605264,72.74960917936204,59.50701619540989,28.375720906355383,89.39447265595953,6.431233869791558,202.12781929706318,jute
106.50889693472712,86.88420268055059,50.08780645711673,27.19600974347523,87.5219773886991,6.261805254954952,132.90958803147595,banana
20.127343843090248,88.61936719097557,52.357092288711655,28.14560559252741,55.196614476442534,5.081637586485506,34.85213829599218,pigeonpeas
127.88543223567237,49.459168703064464,28.258646403555804,27.030685392926085,80.89850817066777,6.198604232278876,126.90340154338614,sugarcane
37.816237886276056,61.642654949864465,22.861552875615057,19.87577285414381,56.98339053312437,5.897396329333609,73.27619991755286,kidneybeans
60.770536579513774,80.23469194114753,74.3575412959018,28.831805846964556,24.741411277310515,6.815192794904075,172.49946419604342,chickpea
30.050924677509837,27.140682779376576,7.936404047742509,29.90379488229586,91.87460108274594,5.951408156378113,207.32465594709876,coconut
119.71328526727902,26.315769471207616,51.4961013538193,32.92606693724617,69.12922775462593,5.672915014240305,40.085700584750604,watermelon
64.66407821789909,59.23184422998499,59.586322334388086,31.076102282256684,88.04144549516181,5.809527616286328,272.0692529560423,rice
119.19837471007052,41.22812387268361,41.11926441200673,32.56639437434753,94.20872866075788,6.4860010638228704,263.00672778884126,rice
38.33512006237493,136.03681449368878,202.2556503489892,32.43577504307507,72.58706496342285,5.992367048701249,69.23157727843505,grapes
17.74582586413915,13.48134260366217,41.46636993789011,36.755765838205726,44.54763735706958,6.470739341690436,104.21980969631508,pomegranate
35.770294694250644,63.536137909799166,27.810012352445533,32.431316402511925,69.10022064613915,5.72445508226339,94.9727308323782,blackgram
2.7118558331245035,24.47161400879962,26.119402573419077,17.23744662799299,76.56502957133401,6.63988785158159,188.91193557274428,orange
31.073254777931542,44.85667647972929,11.1817048866906,16.53843121411919,58.31928252764934,6.238500335362933,94.68241447011782,lentil
71.46078195708492,72.1056124941172,59.91713699710808,25.390338069282105,87.94731731581864,6.622630533598658,296.00739287472317,jute
10.791842315694566,20.45745625206349,17.6059378889653,30.1988568220265,90.09070417250655,5.774261017942297,150.26153742843135,coconut
40.959017895061265,65.65126773507907,90.99340737635025,33.309126007819565,81.26456232040293,5.92828760757301,129.8042522791356,papaya
47.25337700818085,86.90959486622495,22.35178854190173,25.37515287336962,61.283909719956284,6.306884546901829,121.87890348200257,blackgram
28.386853740180978,59.34846332836607,31.50526050959922,26.450418396813507,61.613702243882685,6.063650006590944,51.058083817005944,mango
61.798415392360674,42.31719766364763,41.1404228820994,20.42224142547538,75.20297299974752,7.439824092214541,54.69503578947092,maize
108.3894833920408,10.29431318501658,60.728229287300834,24.60045852050885,77.07690636274344,7.341541699272151,98.10514783002446,watermelon
35.114282672021695,91.58797721262059,24.190330381539923,27.544648125235074,62.245792454522544,5.8942345393185835,94.54500501121863,kidneybeans
93.78663636360898,57.25206825364059,41.37121456149105,36.89578952272389,75.02338535096803,6.8442123252861435,222.6030858764106,jute
128.10162006139228,38.9415662591833,17.634123056271413,36.50918181351897,69.32447664427748,5.906009227265251,110.40706522613696,cotton
68.49789108781891,66.5409437565381,42.33592466647637,30.231281370891054,87.69173776459228,6.8955628481318385,286.37628960803784,jute
48.605209056987164,82.06718255010557,112.12351094773285,29.97971827401331,26.065127819165845,6.803401445924772,108.46594307990944,chickpea
21.25814952036048,108.4306056097055,200.16235385845874,33.27399844938042,76.6999091198189,5.636056234431643,133.6078900795281,grapes
106.40838754119605,45.23494642873399,78.79284180314178,16.80684312075459,47.081513900393915,6.110245120995019,66.97579050875407,wheat
86.38023926605308,67.52182228296516,33.61162736367267,37.2008871851507,73.62366558100166,6.622753403239841,183.40141186846273,jute
39.86733111738719,40.03160924719151,182.23599886909088,8.526951437263651,51.474824874651446,5.531056876035156,155.4181255448799,apple
70.87818237592795,48.715655185069764,49.85503755341995,33.238250796951874,81.86922765409447,6.016243443209453,259.31670816759714,jute
74.04877549395124,43.75106105028066,44.58391455644772,36.96961545445426,70.80118238101389,6.291460913493794,181.1311404308555,jute
105.67887959043975,40.438242347465,26.258774472635316,35.9812213914129,69.53442754645022,7.166042848452548,109.33249252535163,cotton
15.091402491847319,30.47790930740343,17.11394807149969,28.055374232535737,68.44010501691446,7.120389831500037,137.9184917779098,mungbean
8.594846953965384,75.56384970864958,39.867217101094866,26.47353553956412,57.245032566049744,4.6715470930531815,102.40724465067044,mothbeans
92.38527240011383,66.54937442775754,66.63137605875484,29.293364608599916,73.80307879673063,6.290170842017906,32.62232489179014,muskmelon
94.40627328739717,48.95511636509398,43.45336565934959,25.811740032074837,84.92996818054874,6.1725184560770385,262.85617941565204,rice
91.1009121960957,47.336525080938195,68.94138293324355,33.23498681957294,79.43160163261837,5.558598886206837,77.0861779337018,watermelon
99.079676615127,65.6911265402846,41.53446219151898,34.32196633985177,83.33633116610632,6.750537540576586,41.45079970563422,muskmelon
100.99488169737876,49.8869905603371,38.53541720603641,28.42685981374462,72.11829239916489,5.560774119393674,96.54743477534889,maize
38.3547601007216,97.15815639266745,28.26105164123597,26.090733043766573,70.33306978522486,5.8375875182720085,91.07770895242906,blackgram
14.065994893676216,56.38193892048554,47.06866449845552,36.432618807724666,64.3542015505266,6.183698083834516,66.0216598792228,mango
53.93911903182621,58.95898373126613,82.35350831294369,31.9640855398651,82.38294117334772,6.141537682050192,195.6019710486567,papaya
100.99552581957576,43.045234379612005,74.04827656195076,17.427197905209617,54.41759731979944,6.888611676989276,132.4680965925149,wheat
14.603756809272234,34.459794108767966,184.8015703494557,8.219405260471301,53.23887344332507,5.569645867748266,158.89360225625478,apple
7.472315927619939,56.19621208471324,21.272780434118886,27.684687719099927,59.962143779147624,7.913097817458413,44.101253715205566,lentil
72.7149625436189,74.97348251840785,129.40680729330967,17.44374157147936,29.89873302645061,5.699694925832849,111.01975358693517,chickpea
90.73331524876048,57.20911116833413,21.25018701807153,19.017504192549637,76.48970164188047,5.644168671997347,53.56283638826293,maize
65.87687694335084,53.70580586090086,55.939767655744205,27.014029044864756,71.6547367123638,6.484537995080011,195.36292669178044,jute
32.674419221640896,42.021070289539836,14.490203937508033,14.073955115267342,54.05739413125417,6.849735854136022,50.22211095619588,lentil
11.868251566795983,62.510802832061266,24.98704621813404,38.888717473754184,42.2100270245538,5.988339919284993,110.27298005076018,mothbeans
75.45744221421562,72.08195461957361,119.97687962694361,24.18070619486633,38.49496393246045,6.149758964648439,111.66205790843236,chickpea
0.2418817273591367,39.35440875457246,33.69742374397654,29.615186342169228,67.78178679454797,5.823389106547974,97.94993918309996,mango
101.19099661027194,72.86948119433112,43.000883555716726,36.330419686430695,87.0401371878943,5.639526780559669,177.67682713500727,banana
117.74683769652668,37.553468874760924,44.91745517677156,25.911418027618005,84.27260741566201,5.536886947354533,241.4346500969845,rice
12.786082490212024,26.20865827146341,23.79403069723737,28.121771339497013,77.92467696334094,6.46645953207455,109.96639220767759,orange
115.5439712174861,23.162951178429118,52.58350533656266,32.19341722717862,88.22070563169694,5.595562729362811,61.133858504244714,watermelon
126.06559041909107,52.15792374396992,22.89068359408375,34.317321664357024,61.8539272283451,7.369055143221759,87.89013848516743,cotton
83.84327820953224,57.35375691420977,34.93216587236636,26.515579969224056,80.9339136414426,6.902413033286104,201.59365298365282,jute
21.84098373283001,31.88112585697791,32.13360652020734,27.566391905242938,48.122011972651975,6.999002684246673,61.58485494426172,pomegranate
14.31364634566133,10.33805984249842,191.96039765197295,0.7678670434637933,78.20539504187724,6.392074351093621,153.55219160859636,apple
118.80195451712862,44.77854281978609,39.86254830862525,30.234211106117435,83.60218428167289,5.575863328108664,169.3319582865974,rice
15.461647622330899,62.47900143958078,55.523215290352205,35.63967431970895,50.718127659881354,7.227626542326337,71.55725520785313,pigeonpeas
88.44833034351807,52.52728202814541,47.15364274031197,38.528741617568244,71.91560658951387,6.367918957461551,46.90447046095598,muskmelon
31.70006727445864,35.21813948709443,32.880585113638254,11.230330867310192,40.37777838002484,7.796447037664324,70.6937451852609,lentil
32.013871191112045,69.8987091800535,44.01891453001096,24.63641808496399,50.003710615949416,6.103796741277163,67.04330691225968,pigeonpeas
65.95068597523296,46.059772634451534,44.00212906097478,20.448427615546787,71.65254847906859,6.96614259205935,80.79927251300896,maize
33.668669312814856,82.50667122625333,23.332103324471856,23.340444262103997,46.57984552092758,5.644660634112112,69.57823743653529,pigeonpeas
37.328302590496484,60.872271724975825,47.18216476429156,23.219516951908922,55.08673983110407,6.726214658957381,82.13307734244034,kidneybeans
86.91158607529853,74.30562198355645,51.62975463562695,31.8363352505002,88.54164071646818,6.462291541672586,165.36029525352265,banana
39.47883099378721,62.93778764023046,31.356695986577225,24.373956671494938,47.45647932253539,5.946765893913443,87.26768493209173,pigeonpeas
81.51138026382719,35.73478900279042,50.50041161932663,24.837554854901008,66.92937931584191,7.103827905672253,91.0893508987928,watermelon
4.768417713622934,21.45844203302474,31.582318564866522,37.51246162312662,43.539174508841846,5.590302728824584,66.27399322857474,mango
124.99496398427996,47.152379494312456,44.98491130364813,36.779131786256386,65.30391928693467,6.348039838117585,107.77536986795936,sugarcane
52.89353832323775,80.51969333220268,96.95543491551203,35.07617260716225,71.86864759090788,6.191027460223201,189.08241315106275,papaya
35.14764117547254,77.09724284640856,24.53593309379635,27.807087127628293,53.71899393990694,6.377360484601508,37.39078990330996,pigeonpeas
28.052380922869723,73.40991342801324,20.052794759373185,25.542986737914777,48.35884999269271,5.9836203830590895,39.22963927503778,pigeonpeas
134.3505711739789,52.450675609972194,33.17631803749152,32.93710781520052,69.00913515299358,6.347290834949815,126.88798836089211,sugarcane
66.81345553197774,50.14719586778399,45.6092310271138,32.04013909256331,87.8024525166799,6.35218150031854,232.78602581617284,rice
20.872628055330225,61.57737421951744,30.354813142089245,25.149170836052605,40.03449644219681,3.7929989543783686,60.155660342917884,mothbeans
75.91214206090353,37.319689301372506,59.190316642573364,27.110270420667884,93.3806983276567,6.131138625997263,269.2216955312473,rice
